ID,sentimiento
65993,positivo
65994,positivo
65995,negativo
65996,positivo
65997,negativo
65998,negativo
65999,positivo
66000,positivo
66001,negativo
66002,positivo
66003,positivo
66004,positivo
66005,positivo
66006,positivo
66007,positivo
66008,negativo
66009,positivo
66010,negativo
66011,positivo
66012,negativo
66013,positivo
66014,positivo
66015,positivo
66016,negativo
66017,positivo
66018,positivo
66019,positivo
66020,positivo
66021,negativo
66022,negativo
66023,positivo
66024,positivo
66025,positivo
66026,negativo
66027,negativo
66028,positivo
66029,positivo
66030,negativo
66031,negativo
66032,negativo
66033,negativo
66034,positivo
66035,positivo
66036,negativo
66037,negativo
66038,negativo
66039,positivo
66040,negativo
66041,negativo
66042,positivo
66043,positivo
66044,negativo
66045,negativo
66046,positivo
66047,positivo
66048,negativo
66049,positivo
66050,positivo
66051,negativo
66052,positivo
66053,negativo
66054,positivo
66055,negativo
66056,negativo
66057,positivo
66058,positivo
66059,negativo
66060,positivo
66061,negativo
66062,negativo
66063,positivo
66064,negativo
66065,negativo
66066,negativo
66067,negativo
66068,positivo
66069,positivo
66070,negativo
66071,positivo
66072,negativo
66073,positivo
66074,positivo
66075,positivo
66076,positivo
66077,positivo
66078,positivo
66079,positivo
66080,negativo
66081,positivo
66082,positivo
66083,positivo
66084,negativo
66085,positivo
66086,positivo
66087,positivo
66088,positivo
66089,positivo
66090,positivo
66091,positivo
66092,negativo
66093,positivo
66094,positivo
66095,positivo
66096,negativo
66097,negativo
66098,negativo
66099,negativo
66100,positivo
66101,positivo
66102,positivo
66103,positivo
66104,positivo
66105,positivo
66106,positivo
66107,negativo
66108,positivo
66109,positivo
66110,positivo
66111,negativo
66112,positivo
66113,positivo
66114,negativo
66115,negativo
66116,negativo
66117,negativo
66118,positivo
66119,negativo
66120,negativo
66121,negativo
66122,negativo
66123,negativo
66124,positivo
66125,negativo
66126,positivo
66127,positivo
66128,positivo
66129,positivo
66130,negativo
66131,negativo
66132,negativo
66133,negativo
66134,negativo
66135,negativo
66136,positivo
66137,negativo
66138,negativo
66139,negativo
66140,negativo
66141,negativo
66142,positivo
66143,negativo
66144,negativo
66145,positivo
66146,positivo
66147,negativo
66148,positivo
66149,negativo
66150,positivo
66151,negativo
66152,negativo
66153,negativo
66154,positivo
66155,negativo
66156,positivo
66157,negativo
66158,positivo
66159,positivo
66160,negativo
66161,negativo
66162,negativo
66163,negativo
66164,positivo
66165,negativo
66166,negativo
66167,positivo
66168,negativo
66169,negativo
66170,negativo
66171,negativo
66172,negativo
66173,negativo
66174,negativo
66175,negativo
66176,negativo
66177,negativo
66178,negativo
66179,positivo
66180,positivo
66181,negativo
66182,negativo
66183,negativo
66184,negativo
66185,negativo
66186,positivo
66187,negativo
66188,negativo
66189,positivo
66190,positivo
66191,negativo
66192,positivo
66193,positivo
66194,positivo
66195,negativo
66196,negativo
66197,negativo
66198,positivo
66199,positivo
66200,negativo
66201,negativo
66202,positivo
66203,negativo
66204,negativo
66205,negativo
66206,negativo
66207,positivo
66208,positivo
66209,positivo
66210,positivo
66211,negativo
66212,negativo
66213,negativo
66214,positivo
66215,positivo
66216,positivo
66217,positivo
66218,negativo
66219,positivo
66220,positivo
66221,negativo
66222,negativo
66223,negativo
66224,positivo
66225,positivo
66226,negativo
66227,negativo
66228,positivo
66229,negativo
66230,negativo
66231,negativo
66232,positivo
66233,negativo
66234,negativo
66235,positivo
66236,negativo
66237,negativo
66238,positivo
66239,negativo
66240,positivo
66241,negativo
66242,positivo
66243,positivo
66244,positivo
66245,negativo
66246,negativo
66247,negativo
66248,positivo
66249,negativo
66250,positivo
66251,negativo
66252,negativo
66253,positivo
66254,negativo
66255,negativo
66256,positivo
66257,negativo
66258,negativo
66259,negativo
66260,negativo
66261,negativo
66262,positivo
66263,positivo
66264,positivo
66265,negativo
66266,positivo
66267,positivo
66268,positivo
66269,positivo
66270,negativo
66271,negativo
66272,negativo
66273,positivo
66274,positivo
66275,negativo
66276,positivo
66277,positivo
66278,negativo
66279,positivo
66280,positivo
66281,positivo
66282,positivo
66283,positivo
66284,positivo
66285,positivo
66286,negativo
66287,positivo
66288,positivo
66289,positivo
66290,positivo
66291,positivo
66292,negativo
66293,positivo
66294,negativo
66295,positivo
66296,negativo
66297,positivo
66298,positivo
66299,negativo
66300,positivo
66301,negativo
66302,positivo
66303,positivo
66304,negativo
66305,positivo
66306,positivo
66307,positivo
66308,negativo
66309,positivo
66310,positivo
66311,positivo
66312,negativo
66313,positivo
66314,positivo
66315,positivo
66316,negativo
66317,positivo
66318,negativo
66319,positivo
66320,positivo
66321,positivo
66322,positivo
66323,positivo
66324,positivo
66325,positivo
66326,positivo
66327,positivo
66328,positivo
66329,negativo
66330,positivo
66331,positivo
66332,negativo
66333,positivo
66334,negativo
66335,negativo
66336,negativo
66337,negativo
66338,negativo
66339,negativo
66340,negativo
66341,negativo
66342,positivo
66343,negativo
66344,positivo
66345,negativo
66346,positivo
66347,positivo
66348,positivo
66349,positivo
66350,positivo
66351,positivo
66352,negativo
66353,positivo
66354,positivo
66355,positivo
66356,positivo
66357,positivo
66358,negativo
66359,positivo
66360,positivo
66361,negativo
66362,positivo
66363,positivo
66364,positivo
66365,negativo
66366,positivo
66367,positivo
66368,positivo
66369,negativo
66370,positivo
66371,negativo
66372,negativo
66373,positivo
66374,negativo
66375,positivo
66376,positivo
66377,negativo
66378,negativo
66379,positivo
66380,negativo
66381,negativo
66382,positivo
66383,positivo
66384,positivo
66385,positivo
66386,negativo
66387,positivo
66388,positivo
66389,positivo
66390,positivo
66391,negativo
66392,positivo
66393,negativo
66394,negativo
66395,negativo
66396,negativo
66397,negativo
66398,negativo
66399,positivo
66400,negativo
66401,negativo
66402,negativo
66403,positivo
66404,positivo
66405,positivo
66406,negativo
66407,positivo
66408,negativo
66409,negativo
66410,negativo
66411,negativo
66412,positivo
66413,negativo
66414,positivo
66415,negativo
66416,positivo
66417,negativo
66418,positivo
66419,positivo
66420,positivo
66421,negativo
66422,positivo
66423,positivo
66424,negativo
66425,negativo
66426,positivo
66427,positivo
66428,positivo
66429,positivo
66430,positivo
66431,positivo
66432,negativo
66433,positivo
66434,positivo
66435,positivo
66436,positivo
66437,positivo
66438,positivo
66439,positivo
66440,positivo
66441,negativo
66442,positivo
66443,positivo
66444,positivo
66445,positivo
66446,positivo
66447,negativo
66448,negativo
66449,negativo
66450,positivo
66451,positivo
66452,positivo
66453,positivo
66454,negativo
66455,positivo
66456,positivo
66457,negativo
66458,positivo
66459,positivo
66460,positivo
66461,positivo
66462,positivo
66463,negativo
66464,positivo
66465,positivo
66466,positivo
66467,negativo
66468,positivo
66469,positivo
66470,positivo
66471,positivo
66472,positivo
66473,positivo
66474,positivo
66475,positivo
66476,positivo
66477,positivo
66478,positivo
66479,positivo
66480,positivo
66481,positivo
66482,positivo
66483,positivo
66484,positivo
66485,positivo
66486,positivo
66487,positivo
66488,positivo
66489,positivo
66490,positivo
66491,negativo
66492,positivo
66493,positivo
66494,negativo
66495,negativo
66496,positivo
66497,negativo
66498,positivo
66499,positivo
66500,positivo
66501,positivo
66502,negativo
66503,positivo
66504,positivo
66505,positivo
66506,positivo
66507,negativo
66508,negativo
66509,negativo
66510,positivo
66511,positivo
66512,positivo
66513,positivo
66514,positivo
66515,negativo
66516,negativo
66517,positivo
66518,negativo
66519,positivo
66520,positivo
66521,positivo
66522,negativo
66523,negativo
66524,positivo
66525,positivo
66526,negativo
66527,positivo
66528,positivo
66529,positivo
66530,positivo
66531,positivo
66532,negativo
66533,positivo
66534,positivo
66535,positivo
66536,positivo
66537,positivo
66538,positivo
66539,positivo
66540,positivo
66541,positivo
66542,positivo
66543,positivo
66544,negativo
66545,positivo
66546,positivo
66547,positivo
66548,negativo
66549,positivo
66550,positivo
66551,positivo
66552,positivo
66553,positivo
66554,negativo
66555,positivo
66556,positivo
66557,positivo
66558,positivo
66559,positivo
66560,positivo
66561,positivo
66562,positivo
66563,positivo
66564,positivo
66565,negativo
66566,positivo
66567,positivo
66568,positivo
66569,positivo
66570,positivo
66571,positivo
66572,positivo
66573,positivo
66574,positivo
66575,positivo
66576,positivo
66577,positivo
66578,positivo
66579,negativo
66580,positivo
66581,negativo
66582,positivo
66583,positivo
66584,positivo
66585,positivo
66586,negativo
66587,positivo
66588,negativo
66589,positivo
66590,positivo
66591,positivo
66592,positivo
66593,positivo
66594,negativo
66595,positivo
66596,negativo
66597,positivo
66598,positivo
66599,positivo
66600,negativo
66601,negativo
66602,positivo
66603,negativo
66604,positivo
66605,negativo
66606,negativo
66607,positivo
66608,positivo
66609,positivo
66610,positivo
66611,positivo
66612,positivo
66613,positivo
66614,positivo
66615,positivo
66616,positivo
66617,positivo
66618,positivo
66619,positivo
66620,negativo
66621,positivo
66622,negativo
66623,negativo
66624,positivo
66625,positivo
66626,positivo
66627,positivo
66628,positivo
66629,positivo
66630,positivo
66631,positivo
66632,positivo
66633,positivo
66634,positivo
66635,positivo
66636,positivo
66637,positivo
66638,positivo
66639,positivo
66640,negativo
66641,positivo
66642,positivo
66643,positivo
66644,negativo
66645,positivo
66646,positivo
66647,positivo
66648,positivo
66649,positivo
66650,positivo
66651,positivo
66652,positivo
66653,positivo
66654,positivo
66655,positivo
66656,negativo
66657,positivo
66658,positivo
66659,positivo
66660,positivo
66661,positivo
66662,positivo
66663,negativo
66664,positivo
66665,positivo
66666,positivo
66667,positivo
66668,positivo
66669,positivo
66670,positivo
66671,positivo
66672,negativo
66673,negativo
66674,negativo
66675,positivo
66676,positivo
66677,positivo
66678,positivo
66679,positivo
66680,negativo
66681,positivo
66682,negativo
66683,negativo
66684,negativo
66685,positivo
66686,positivo
66687,positivo
66688,positivo
66689,negativo
66690,positivo
66691,positivo
66692,positivo
66693,positivo
66694,positivo
66695,positivo
66696,positivo
66697,positivo
66698,positivo
66699,positivo
66700,positivo
66701,negativo
66702,positivo
66703,positivo
66704,positivo
66705,positivo
66706,positivo
66707,positivo
66708,positivo
66709,positivo
66710,positivo
66711,positivo
66712,negativo
66713,negativo
66714,negativo
66715,positivo
66716,positivo
66717,positivo
66718,positivo
66719,positivo
66720,positivo
66721,positivo
66722,positivo
66723,positivo
66724,positivo
66725,positivo
66726,negativo
66727,negativo
66728,negativo
66729,negativo
66730,negativo
66731,negativo
66732,positivo
66733,positivo
66734,positivo
66735,negativo
66736,positivo
66737,negativo
66738,positivo
66739,positivo
66740,positivo
66741,positivo
66742,positivo
66743,positivo
66744,positivo
66745,positivo
66746,positivo
66747,positivo
66748,positivo
66749,positivo
66750,negativo
66751,positivo
66752,positivo
66753,negativo
66754,positivo
66755,positivo
66756,positivo
66757,positivo
66758,positivo
66759,negativo
66760,negativo
66761,positivo
66762,positivo
66763,negativo
66764,positivo
66765,positivo
66766,positivo
66767,positivo
66768,positivo
66769,positivo
66770,negativo
66771,positivo
66772,positivo
66773,positivo
66774,positivo
66775,positivo
66776,positivo
66777,negativo
66778,positivo
66779,positivo
66780,negativo
66781,positivo
66782,positivo
66783,negativo
66784,positivo
66785,positivo
66786,positivo
66787,positivo
66788,positivo
66789,negativo
66790,negativo
66791,positivo
66792,positivo
66793,positivo
66794,positivo
66795,positivo
66796,positivo
66797,positivo
66798,positivo
66799,positivo
66800,positivo
66801,positivo
66802,positivo
66803,positivo
66804,positivo
66805,negativo
66806,positivo
66807,positivo
66808,positivo
66809,negativo
66810,positivo
66811,positivo
66812,positivo
66813,positivo
66814,positivo
66815,negativo
66816,positivo
66817,positivo
66818,negativo
66819,positivo
66820,negativo
66821,negativo
66822,negativo
66823,positivo
66824,positivo
66825,negativo
66826,negativo
66827,negativo
66828,positivo
66829,positivo
66830,positivo
66831,positivo
66832,positivo
66833,negativo
66834,positivo
66835,positivo
66836,negativo
66837,positivo
66838,negativo
66839,positivo
66840,positivo
66841,positivo
66842,positivo
66843,positivo
66844,positivo
66845,positivo
66846,negativo
66847,positivo
66848,positivo
66849,positivo
66850,positivo
66851,negativo
66852,positivo
66853,positivo
66854,negativo
66855,positivo
66856,positivo
66857,positivo
66858,negativo
66859,positivo
66860,positivo
66861,positivo
66862,negativo
66863,positivo
66864,positivo
66865,positivo
66866,negativo
66867,positivo
66868,positivo
66869,positivo
66870,negativo
66871,negativo
66872,negativo
66873,negativo
66874,positivo
66875,negativo
66876,negativo
66877,positivo
66878,positivo
66879,positivo
66880,positivo
66881,positivo
66882,negativo
66883,positivo
66884,negativo
66885,positivo
66886,negativo
66887,negativo
66888,positivo
66889,positivo
66890,positivo
66891,positivo
66892,negativo
66893,positivo
66894,positivo
66895,negativo
66896,negativo
66897,positivo
66898,negativo
66899,negativo
66900,negativo
66901,positivo
66902,positivo
66903,positivo
66904,negativo
66905,negativo
66906,negativo
66907,negativo
66908,positivo
66909,negativo
66910,negativo
66911,negativo
66912,negativo
66913,positivo
66914,positivo
66915,negativo
66916,negativo
66917,negativo
66918,positivo
66919,positivo
66920,positivo
66921,negativo
66922,positivo
66923,negativo
66924,negativo
66925,negativo
66926,positivo
66927,positivo
66928,positivo
66929,negativo
66930,negativo
66931,positivo
66932,negativo
66933,negativo
66934,positivo
66935,negativo
66936,negativo
66937,positivo
66938,positivo
66939,negativo
66940,negativo
66941,positivo
66942,negativo
66943,positivo
66944,positivo
66945,positivo
66946,negativo
66947,negativo
66948,negativo
66949,negativo
66950,negativo
66951,negativo
66952,positivo
66953,positivo
66954,negativo
66955,positivo
66956,positivo
66957,negativo
66958,negativo
66959,positivo
66960,negativo
66961,positivo
66962,positivo
66963,positivo
66964,negativo
66965,negativo
66966,positivo
66967,negativo
66968,negativo
66969,negativo
66970,negativo
66971,negativo
66972,negativo
66973,negativo
66974,negativo
66975,positivo
66976,negativo
66977,negativo
66978,negativo
66979,positivo
66980,negativo
66981,positivo
66982,negativo
66983,positivo
66984,negativo
66985,positivo
66986,positivo
66987,negativo
66988,positivo
66989,positivo
66990,positivo
66991,negativo
66992,negativo
66993,negativo
66994,positivo
66995,negativo
66996,positivo
66997,negativo
66998,positivo
66999,positivo
67000,negativo
67001,positivo
67002,positivo
67003,positivo
67004,negativo
67005,negativo
67006,positivo
67007,positivo
67008,negativo
67009,negativo
67010,positivo
67011,negativo
67012,negativo
67013,negativo
67014,negativo
67015,negativo
67016,negativo
67017,positivo
67018,negativo
67019,negativo
67020,positivo
67021,positivo
67022,negativo
67023,negativo
67024,negativo
67025,positivo
67026,negativo
67027,positivo
67028,negativo
67029,negativo
67030,negativo
67031,negativo
67032,positivo
67033,negativo
67034,negativo
67035,positivo
67036,negativo
67037,positivo
67038,negativo
67039,negativo
67040,positivo
67041,negativo
67042,negativo
67043,negativo
67044,positivo
67045,negativo
67046,negativo
67047,negativo
67048,negativo
67049,negativo
67050,negativo
67051,negativo
67052,negativo
67053,positivo
67054,negativo
67055,negativo
67056,positivo
67057,positivo
67058,positivo
67059,negativo
67060,negativo
67061,negativo
67062,positivo
67063,positivo
67064,negativo
67065,negativo
67066,negativo
67067,negativo
67068,positivo
67069,positivo
67070,negativo
67071,negativo
67072,negativo
67073,negativo
67074,positivo
67075,positivo
67076,positivo
67077,positivo
67078,positivo
67079,negativo
67080,negativo
67081,negativo
67082,positivo
67083,negativo
67084,negativo
67085,positivo
67086,negativo
67087,positivo
67088,negativo
67089,positivo
67090,negativo
67091,negativo
67092,positivo
67093,positivo
67094,positivo
67095,negativo
67096,positivo
67097,positivo
67098,positivo
67099,negativo
67100,positivo
67101,negativo
67102,negativo
67103,positivo
67104,positivo
67105,positivo
67106,negativo
67107,positivo
67108,negativo
67109,negativo
67110,positivo
67111,negativo
67112,negativo
67113,negativo
67114,positivo
67115,positivo
67116,positivo
67117,negativo
67118,negativo
67119,negativo
67120,positivo
67121,negativo
67122,positivo
67123,negativo
67124,negativo
67125,negativo
67126,negativo
67127,negativo
67128,positivo
67129,negativo
67130,negativo
67131,positivo
67132,positivo
67133,negativo
67134,negativo
67135,negativo
67136,negativo
67137,negativo
67138,negativo
67139,negativo
67140,negativo
67141,negativo
67142,negativo
67143,positivo
67144,positivo
67145,positivo
67146,positivo
67147,negativo
67148,negativo
67149,negativo
67150,positivo
67151,negativo
67152,positivo
67153,positivo
67154,negativo
67155,positivo
67156,positivo
67157,negativo
67158,negativo
67159,positivo
67160,negativo
67161,positivo
67162,positivo
67163,negativo
67164,positivo
67165,negativo
67166,negativo
67167,negativo
67168,positivo
67169,positivo
67170,positivo
67171,positivo
67172,positivo
67173,positivo
67174,positivo
67175,positivo
67176,positivo
67177,positivo
67178,negativo
67179,negativo
67180,positivo
67181,positivo
67182,positivo
67183,negativo
67184,negativo
67185,positivo
67186,positivo
67187,positivo
67188,negativo
67189,positivo
67190,positivo
67191,negativo
67192,positivo
67193,negativo
67194,negativo
67195,negativo
67196,negativo
67197,negativo
67198,negativo
67199,negativo
67200,positivo
67201,positivo
67202,positivo
67203,positivo
67204,negativo
67205,negativo
67206,positivo
67207,positivo
67208,negativo
67209,positivo
67210,positivo
67211,positivo
67212,negativo
67213,positivo
67214,positivo
67215,positivo
67216,negativo
67217,negativo
67218,positivo
67219,positivo
67220,negativo
67221,negativo
67222,negativo
67223,negativo
67224,positivo
67225,positivo
67226,positivo
67227,negativo
67228,negativo
67229,negativo
67230,positivo
67231,positivo
67232,negativo
67233,positivo
67234,positivo
67235,positivo
67236,positivo
67237,negativo
67238,positivo
67239,negativo
67240,negativo
67241,negativo
67242,negativo
67243,positivo
67244,positivo
67245,positivo
67246,positivo
67247,positivo
67248,positivo
67249,negativo
67250,negativo
67251,positivo
67252,negativo
67253,negativo
67254,positivo
67255,negativo
67256,negativo
67257,negativo
67258,negativo
67259,negativo
67260,positivo
67261,negativo
67262,negativo
67263,positivo
67264,negativo
67265,negativo
67266,negativo
67267,negativo
67268,negativo
67269,negativo
67270,negativo
67271,positivo
67272,positivo
67273,positivo
67274,negativo
67275,positivo
67276,positivo
67277,positivo
67278,negativo
67279,negativo
67280,negativo
67281,positivo
67282,negativo
67283,negativo
67284,negativo
67285,negativo
67286,negativo
67287,negativo
67288,negativo
67289,positivo
67290,positivo
67291,positivo
67292,negativo
67293,negativo
67294,negativo
67295,negativo
67296,positivo
67297,negativo
67298,negativo
67299,negativo
67300,negativo
67301,negativo
67302,positivo
67303,negativo
67304,negativo
67305,positivo
67306,negativo
67307,negativo
67308,positivo
67309,negativo
67310,positivo
67311,negativo
67312,negativo
67313,positivo
67314,negativo
67315,negativo
67316,negativo
67317,negativo
67318,negativo
67319,positivo
67320,negativo
67321,negativo
67322,positivo
67323,negativo
67324,positivo
67325,negativo
67326,negativo
67327,positivo
67328,positivo
67329,negativo
67330,positivo
67331,negativo
67332,negativo
67333,negativo
67334,positivo
67335,negativo
67336,negativo
67337,positivo
67338,positivo
67339,negativo
67340,positivo
67341,positivo
67342,positivo
67343,positivo
67344,positivo
67345,positivo
67346,negativo
67347,positivo
67348,positivo
67349,positivo
67350,positivo
67351,positivo
67352,negativo
67353,negativo
67354,positivo
67355,negativo
67356,negativo
67357,positivo
67358,negativo
67359,positivo
67360,positivo
67361,negativo
67362,negativo
67363,negativo
67364,positivo
67365,negativo
67366,negativo
67367,negativo
67368,negativo
67369,negativo
67370,negativo
67371,negativo
67372,negativo
67373,positivo
67374,positivo
67375,negativo
67376,negativo
67377,negativo
67378,negativo
67379,negativo
67380,negativo
67381,positivo
67382,negativo
67383,positivo
67384,negativo
67385,negativo
67386,positivo
67387,negativo
67388,negativo
67389,positivo
67390,negativo
67391,positivo
67392,negativo
67393,positivo
67394,positivo
67395,positivo
67396,negativo
67397,positivo
67398,negativo
67399,positivo
67400,positivo
67401,positivo
67402,positivo
67403,positivo
67404,negativo
67405,negativo
67406,negativo
67407,negativo
67408,positivo
67409,positivo
67410,positivo
67411,negativo
67412,positivo
67413,positivo
67414,positivo
67415,negativo
67416,positivo
67417,negativo
67418,positivo
67419,negativo
67420,negativo
67421,negativo
67422,positivo
67423,positivo
67424,negativo
67425,positivo
67426,negativo
67427,negativo
67428,negativo
67429,positivo
67430,negativo
67431,positivo
67432,negativo
67433,positivo
67434,positivo
67435,negativo
67436,negativo
67437,positivo
67438,negativo
67439,negativo
67440,negativo
67441,positivo
67442,negativo
67443,positivo
67444,negativo
67445,positivo
67446,negativo
67447,negativo
67448,positivo
67449,positivo
67450,positivo
67451,negativo
67452,positivo
67453,positivo
67454,positivo
67455,negativo
67456,negativo
67457,positivo
67458,negativo
67459,negativo
67460,negativo
67461,positivo
67462,negativo
67463,negativo
67464,negativo
67465,positivo
67466,positivo
67467,positivo
67468,positivo
67469,positivo
67470,positivo
67471,positivo
67472,positivo
67473,negativo
67474,negativo
67475,positivo
67476,positivo
67477,positivo
67478,positivo
67479,negativo
67480,negativo
67481,positivo
67482,positivo
67483,negativo
67484,positivo
67485,negativo
67486,positivo
67487,negativo
67488,negativo
67489,negativo
67490,positivo
67491,positivo
67492,positivo
67493,negativo
67494,positivo
67495,positivo
67496,positivo
67497,negativo
67498,positivo
67499,negativo
67500,negativo
67501,negativo
67502,positivo
67503,positivo
67504,positivo
67505,positivo
67506,positivo
67507,negativo
67508,positivo
67509,negativo
67510,positivo
67511,negativo
67512,negativo
67513,negativo
67514,negativo
67515,positivo
67516,negativo
67517,negativo
67518,negativo
67519,positivo
67520,positivo
67521,positivo
67522,positivo
67523,positivo
67524,positivo
67525,negativo
67526,negativo
67527,negativo
67528,positivo
67529,negativo
67530,positivo
67531,positivo
67532,positivo
67533,negativo
67534,positivo
67535,negativo
67536,negativo
67537,positivo
67538,negativo
67539,negativo
67540,negativo
67541,positivo
67542,positivo
67543,positivo
67544,negativo
67545,negativo
67546,negativo
67547,positivo
67548,positivo
67549,positivo
67550,negativo
67551,positivo
67552,negativo
67553,negativo
67554,positivo
67555,positivo
67556,negativo
67557,negativo
67558,negativo
67559,positivo
67560,negativo
67561,negativo
67562,positivo
67563,negativo
67564,negativo
67565,positivo
67566,positivo
67567,positivo
67568,negativo
67569,negativo
67570,negativo
67571,positivo
67572,positivo
67573,negativo
67574,negativo
67575,negativo
67576,negativo
67577,positivo
67578,negativo
67579,negativo
67580,positivo
67581,positivo
67582,positivo
67583,positivo
67584,negativo
67585,positivo
67586,negativo
67587,positivo
67588,negativo
67589,negativo
67590,negativo
67591,negativo
67592,negativo
67593,positivo
67594,positivo
67595,negativo
67596,negativo
67597,positivo
67598,negativo
67599,positivo
67600,positivo
67601,positivo
67602,negativo
67603,positivo
67604,negativo
67605,positivo
67606,positivo
67607,negativo
67608,positivo
67609,positivo
67610,positivo
67611,negativo
67612,positivo
67613,positivo
67614,positivo
67615,negativo
67616,positivo
67617,negativo
67618,negativo
67619,positivo
67620,negativo
67621,positivo
67622,positivo
67623,negativo
67624,negativo
67625,positivo
67626,negativo
67627,negativo
67628,positivo
67629,positivo
67630,positivo
67631,positivo
67632,positivo
67633,negativo
67634,negativo
67635,negativo
67636,negativo
67637,positivo
67638,positivo
67639,negativo
67640,positivo
67641,negativo
67642,negativo
67643,positivo
67644,negativo
67645,negativo
67646,negativo
67647,negativo
67648,positivo
67649,negativo
67650,positivo
67651,positivo
67652,positivo
67653,negativo
67654,negativo
67655,positivo
67656,positivo
67657,negativo
67658,negativo
67659,negativo
67660,negativo
67661,positivo
67662,positivo
67663,negativo
67664,negativo
67665,positivo
67666,positivo
67667,positivo
67668,negativo
67669,negativo
67670,negativo
67671,negativo
67672,positivo
67673,negativo
67674,positivo
67675,negativo
67676,negativo
67677,negativo
67678,positivo
67679,negativo
67680,negativo
67681,negativo
67682,positivo
67683,positivo
67684,positivo
67685,negativo
67686,positivo
67687,negativo
67688,negativo
67689,negativo
67690,positivo
67691,negativo
67692,negativo
67693,negativo
67694,negativo
67695,negativo
67696,positivo
67697,positivo
67698,negativo
67699,positivo
67700,negativo
67701,positivo
67702,positivo
67703,positivo
67704,negativo
67705,positivo
67706,negativo
67707,positivo
67708,negativo
67709,negativo
67710,negativo
67711,positivo
67712,negativo
67713,positivo
67714,negativo
67715,negativo
67716,negativo
67717,negativo
67718,negativo
67719,positivo
67720,negativo
67721,positivo
67722,positivo
67723,positivo
67724,negativo
67725,negativo
67726,negativo
67727,negativo
67728,positivo
67729,positivo
67730,positivo
67731,negativo
67732,positivo
67733,positivo
67734,negativo
67735,negativo
67736,negativo
67737,negativo
67738,positivo
67739,negativo
67740,positivo
67741,positivo
67742,negativo
67743,negativo
67744,positivo
67745,negativo
67746,positivo
67747,positivo
67748,negativo
67749,negativo
67750,positivo
67751,negativo
67752,positivo
67753,positivo
67754,negativo
67755,positivo
67756,positivo
67757,negativo
67758,positivo
67759,positivo
67760,negativo
67761,positivo
67762,positivo
67763,positivo
67764,positivo
67765,negativo
67766,positivo
67767,positivo
67768,positivo
67769,positivo
67770,positivo
67771,positivo
67772,negativo
67773,positivo
67774,negativo
67775,negativo
67776,positivo
67777,positivo
67778,positivo
67779,positivo
67780,positivo
67781,positivo
67782,positivo
67783,positivo
67784,positivo
67785,positivo
67786,positivo
67787,negativo
67788,positivo
67789,positivo
67790,negativo
67791,positivo
67792,positivo
67793,negativo
67794,positivo
67795,positivo
67796,positivo
67797,negativo
67798,negativo
67799,positivo
67800,negativo
67801,negativo
67802,positivo
67803,positivo
67804,positivo
67805,negativo
67806,negativo
67807,positivo
67808,positivo
67809,positivo
67810,negativo
67811,negativo
67812,negativo
67813,positivo
67814,positivo
67815,positivo
67816,positivo
67817,negativo
67818,positivo
67819,negativo
67820,positivo
67821,positivo
67822,positivo
67823,negativo
67824,negativo
67825,negativo
67826,negativo
67827,negativo
67828,negativo
67829,negativo
67830,negativo
67831,negativo
67832,negativo
67833,negativo
67834,positivo
67835,negativo
67836,negativo
67837,negativo
67838,negativo
67839,positivo
67840,negativo
67841,positivo
67842,negativo
67843,positivo
67844,negativo
67845,positivo
67846,negativo
67847,positivo
67848,positivo
67849,positivo
67850,negativo
67851,positivo
67852,negativo
67853,positivo
67854,positivo
67855,positivo
67856,positivo
67857,positivo
67858,positivo
67859,positivo
67860,negativo
67861,positivo
67862,positivo
67863,positivo
67864,positivo
67865,negativo
67866,negativo
67867,negativo
67868,negativo
67869,negativo
67870,positivo
67871,positivo
67872,negativo
67873,positivo
67874,positivo
67875,negativo
67876,positivo
67877,positivo
67878,positivo
67879,negativo
67880,positivo
67881,negativo
67882,negativo
67883,negativo
67884,negativo
67885,positivo
67886,negativo
67887,negativo
67888,negativo
67889,positivo
67890,positivo
67891,positivo
67892,negativo
67893,negativo
67894,positivo
67895,negativo
67896,negativo
67897,negativo
67898,positivo
67899,positivo
67900,positivo
67901,positivo
67902,positivo
67903,positivo
67904,negativo
67905,negativo
67906,positivo
67907,negativo
67908,negativo
67909,positivo
67910,negativo
67911,positivo
67912,positivo
67913,positivo
67914,positivo
67915,positivo
67916,negativo
67917,positivo
67918,positivo
67919,positivo
67920,negativo
67921,positivo
67922,positivo
67923,negativo
67924,positivo
67925,positivo
67926,negativo
67927,positivo
67928,positivo
67929,positivo
67930,negativo
67931,positivo
67932,positivo
67933,positivo
67934,negativo
67935,positivo
67936,positivo
67937,negativo
67938,negativo
67939,positivo
67940,positivo
67941,negativo
67942,negativo
67943,negativo
67944,positivo
67945,negativo
67946,negativo
67947,negativo
67948,negativo
67949,negativo
67950,negativo
67951,negativo
67952,negativo
67953,negativo
67954,negativo
67955,negativo
67956,positivo
67957,negativo
67958,positivo
67959,positivo
67960,positivo
67961,positivo
67962,negativo
67963,negativo
67964,positivo
67965,negativo
67966,positivo
67967,negativo
67968,negativo
67969,positivo
67970,negativo
67971,positivo
67972,positivo
67973,negativo
67974,positivo
67975,positivo
67976,negativo
67977,positivo
67978,positivo
67979,positivo
67980,negativo
67981,negativo
67982,positivo
67983,negativo
67984,positivo
67985,positivo
67986,negativo
67987,positivo
67988,positivo
67989,positivo
67990,positivo
